ID_Cliente,Val_compras,Num_compras,Categorias
d28a0a18-dda5-4703-9065-b5f45c259c74,129378,55,"Animales,Animales,Salud,Videojuegos,Ferreteria,Bebes,Bebes,Deportes,Joyeria,Electronicos,Bebes,Deportes,Ferreteria,Bebes,Bebes,Joyeria,Hogar,Juguetes,Joyeria,Animales,Ropa,Bebes,Ropa,Deportes,Libros,Videojuegos,Deportes,Videojuegos,Joyeria,Juguetes,Joyeria,Ferreteria,Joyeria,Ferreteria,Videojuegos,Salud,Celulares,Salud,Animales,Videojuegos,Animales,Ropa,Celulares,Videojuegos,Ferreteria,Ferreteria,Bebes,Ferreteria,Animales,Ferreteria,Celulares,Animales,Libros,Joyeria,Celulares"
c472693c-e21f-454a-8b47-e2b44cf9fade,170452,89,"Bebes,Videojuegos,Deportes,Ropa,Videojuegos,Juguetes,Juguetes,Deportes,Juguetes,Electronicos,Salud,Salud,Ferreteria,Salud,Celulares,Juguetes,Hogar,Deportes,Joyeria,Ferreteria,Ferreteria,Bebes,Libros,Joyeria,Videojuegos,Animales,Libros,Joyeria,Juguetes,Joyeria,Animales,Animales,Deportes,Videojuegos,Juguetes,Deportes,Celulares,Salud,Celulares,Deportes,Videojuegos,Celulares,Libros,Animales,Libros,Ropa,Animales,Celulares,Ferreteria,Deportes,Juguetes,Libros,Juguetes,Libros,Libros,Juguetes,Electronicos,Bebes,Videojuegos,Deportes,Libros,Animales,Ropa,Juguetes,Electronicos,Deportes,Ferreteria,Animales,Ropa,Deportes,Joyeria,Electronicos,Salud,Celulares,Deportes,Celulares,Libros,Electronicos,Ferreteria,Animales,Juguetes,Deportes,Juguetes,Hogar,Celulares,Celulares,Celulares,Ferreteria,Hogar"
7072ba73-3542-47a0-89a2-6bf2203937fc,161174,61,"Electronicos,Ropa,Electronicos,Ferreteria,Celulares,Juguetes,Celulares,Celulares,Libros,Ferreteria,Animales,Hogar,Juguetes,Bebes,Ropa,Deportes,Joyeria,Ferreteria,Celulares,Videojuegos,Electronicos,Joyeria,Celulares,Ropa,Deportes,Ropa,Joyeria,Hogar,Juguetes,Celulares,Deportes,Salud,Celulares,Libros,Ferreteria,Joyeria,Libros,Deportes,Deportes,Hogar,Electronicos,Libros,Ferreteria,Libros,Joyeria,Bebes,Ferreteria,Ferreteria,Celulares,Ferreteria,Animales,Juguetes,Deportes,Hogar,Hogar,Deportes,Ropa,Salud,Ferreteria,Deportes,Joyeria"
80510ba4-f249-412a-ad05-a00860853567,165679,46,"Libros,Bebes,Ropa,Libros,Ferreteria,Libros,Electronicos,Salud,Celulares,Ropa,Animales,Electronicos,Electronicos,Bebes,Bebes,Libros,Hogar,Videojuegos,Deportes,Ropa,Celulares,Animales,Libros,Juguetes,Videojuegos,Libros,Hogar,Ropa,Salud,Bebes,Joyeria,Bebes,Bebes,Celulares,Bebes,Animales,Celulares,Animales,Videojuegos,Libros,Ropa,Joyeria,Libros,Salud,Juguetes,Videojuegos"
63164639-2ec7-4141-82a2-8c12635a42f3,235,1,Bebes
2ba6d925-602a-4b56-86c2-347f608dbbb0,219053,74,"Juguetes,Juguetes,Deportes,Juguetes,Juguetes,Bebes,Bebes,Salud,Bebes,Ropa,Juguetes,Ropa,Ropa,Videojuegos,Salud,Juguetes,Electronicos,Ropa,Bebes,Bebes,Salud,Celulares,Celulares,Deportes,Salud,Hogar,Videojuegos,Hogar,Hogar,Hogar,Deportes,Joyeria,Joyeria,Joyeria,Ferreteria,Animales,Libros,Hogar,Deportes,Juguetes,Animales,Ferreteria,Salud,Juguetes,Ropa,Videojuegos,Ferreteria,Ropa,Ropa,Videojuegos,Celulares,Electronicos,Celulares,Bebes,Ropa,Ropa,Joyeria,Joyeria,Ferreteria,Hogar,Libros,Ferreteria,Deportes,Celulares,Ferreteria,Celulares,Electronicos,Animales,Juguetes,Libros,Deportes,Libros,Bebes,Deportes"
5281ffdb-43f7-4d9c-97e1-140913aff8ed,176377,89,"Animales,Salud,Animales,Joyeria,Libros,Ropa,Celulares,Juguetes,Animales,Hogar,Animales,Bebes,Libros,Salud,Deportes,Videojuegos,Electronicos,Videojuegos,Juguetes,Joyeria,Joyeria,Animales,Hogar,Celulares,Salud,Juguetes,Bebes,Hogar,Bebes,Ropa,Deportes,Libros,Bebes,Deportes,Deportes,Salud,Animales,Bebes,Bebes,Animales,Libros,Salud,Electronicos,Joyeria,Bebes,Joyeria,Animales,Libros,Salud,Animales,Libros,Joyeria,Videojuegos,Animales,Ferreteria,Joyeria,Deportes,Joyeria,Videojuegos,Hogar,Bebes,Animales,Joyeria,Ferreteria,Joyeria,Videojuegos,Deportes,Libros,Deportes,Ropa,Ropa,Videojuegos,Deportes,Ropa,Salud,Libros,Celulares,Joyeria,Joyeria,Ferreteria,Videojuegos,Joyeria,Celulares,Salud,Ferreteria,Libros,Joyeria,Ropa,Celulares"
6ecda180-1974-406f-a026-3e9118caf5b8,549452,91,"Hogar,Deportes,Libros,Celulares,Electronicos,Videojuegos,Hogar,Juguetes,Animales,Salud,Animales,Joyeria,Celulares,Hogar,Hogar,Celulares,Ferreteria,Bebes,Celulares,Deportes,Joyeria,Ropa,Electronicos,Libros,Electronicos,Juguetes,Juguetes,Libros,Ferreteria,Celulares,Ropa,Hogar,Deportes,Salud,Animales,Deportes,Celulares,Libros,Celulares,Juguetes,Videojuegos,Juguetes,Ropa,Juguetes,Celulares,Electronicos,Celulares,Electronicos,Ropa,Hogar,Celulares,Animales,Hogar,Hogar,Celulares,Salud,Celulares,Electronicos,Celulares,Deportes,Celulares,Celulares,Ferreteria,Celulares,Salud,Electronicos,Deportes,Libros,Juguetes,Joyeria,Celulares,Electronicos,Libros,Deportes,Hogar,Juguetes,Salud,Libros,Animales,Deportes,Deportes,Celulares,Salud,Bebes,Hogar,Ropa,Libros,Bebes,Ferreteria,Videojuegos,Ropa"
5ac75db0-eac8-4a1e-b7e2-57fe0c02e463,278184,74,"Ropa,Joyeria,Juguetes,Ropa,Animales,Hogar,Deportes,Joyeria,Animales,Ferreteria,Libros,Salud,Ropa,Celulares,Deportes,Libros,Salud,Videojuegos,Libros,Ferreteria,Celulares,Bebes,Videojuegos,Celulares,Hogar,Animales,Celulares,Joyeria,Celulares,Juguetes,Salud,Juguetes,Animales,Celulares,Animales,Bebes,Ferreteria,Celulares,Libros,Juguetes,Bebes,Ropa,Ferreteria,Videojuegos,Ropa,Animales,Deportes,Bebes,Joyeria,Juguetes,Electronicos,Celulares,Joyeria,Juguetes,Videojuegos,Electronicos,Celulares,Videojuegos,Juguetes,Juguetes,Ferreteria,Deportes,Bebes,Celulares,Celulares,Celulares,Ferreteria,Bebes,Libros,Videojuegos,Hogar,Ferreteria,Hogar,Salud"
60ab6a70-54e2-4fbe-839f-e72553872830,130926,64,"Celulares,Salud,Deportes,Bebes,Deportes,Electronicos,Ferreteria,Deportes,Deportes,Electronicos,Videojuegos,Ropa,Salud,Deportes,Juguetes,Animales,Celulares,Libros,Celulares,Videojuegos,Ferreteria,Hogar,Animales,Deportes,Electronicos,Animales,Animales,Hogar,Electronicos,Ropa,Celulares,Hogar,Libros,Ferreteria,Joyeria,Joyeria,Juguetes,Ropa,Joyeria,Deportes,Joyeria,Ropa,Salud,Libros,Salud,Videojuegos,Celulares,Libros,Deportes,Ropa,Joyeria,Celulares,Juguetes,Salud,Ferreteria,Hogar,Libros,Animales,Celulares,Juguetes,Libros,Ropa,Ropa,Libros"
8d30704f-6969-414c-8d48-73bd502ff536,12185,7,"Juguetes,Ropa,Salud,Ropa,Celulares,Joyeria,Animales"
13cd0bfd-0dcb-4d6f-9485-efa92a1ffab7,308321,71,"Libros,Salud,Libros,Celulares,Deportes,Animales,Celulares,Deportes,Electronicos,Animales,Celulares,Bebes,Libros,Celulares,Electronicos,Bebes,Hogar,Libros,Deportes,Bebes,Hogar,Animales,Ropa,Juguetes,Salud,Hogar,Salud,Salud,Bebes,Animales,Ferreteria,Juguetes,Videojuegos,Joyeria,Deportes,Deportes,Hogar,Celulares,Celulares,Videojuegos,Juguetes,Deportes,Salud,Ropa,Deportes,Hogar,Ropa,Joyeria,Libros,Libros,Salud,Deportes,Salud,Deportes,Videojuegos,Libros,Deportes,Animales,Celulares,Hogar,Bebes,Bebes,Electronicos,Joyeria,Celulares,Ferreteria,Ropa,Deportes,Hogar,Ferreteria,Libros"
a1958b32-c1a5-4c5b-8392-a867288f0431,102818,14,"Videojuegos,Hogar,Libros,Libros,Videojuegos,Animales,Electronicos,Joyeria,Joyeria,Animales,Hogar,Celulares,Joyeria,Celulares"
03d51afc-3595-4ace-8bd6-6b6715b99f54,150461,27,"Libros,Salud,Salud,Salud,Joyeria,Bebes,Celulares,Videojuegos,Animales,Animales,Ropa,Videojuegos,Joyeria,Celulares,Electronicos,Joyeria,Bebes,Ferreteria,Animales,Hogar,Hogar,Animales,Animales,Electronicos,Hogar,Ropa,Electronicos"
eaa19ffa-978c-4dca-8a33-37fa70eba44e,147496,28,"Celulares,Libros,Bebes,Ropa,Juguetes,Joyeria,Bebes,Celulares,Joyeria,Bebes,Juguetes,Deportes,Joyeria,Celulares,Libros,Joyeria,Salud,Salud,Deportes,Celulares,Deportes,Joyeria,Bebes,Celulares,Deportes,Salud,Electronicos,Bebes"
5287d747-0ddd-4362-8c44-b8508120602a,132933,53,"Juguetes,Hogar,Celulares,Celulares,Videojuegos,Electronicos,Libros,Celulares,Salud,Libros,Deportes,Celulares,Salud,Electronicos,Ropa,Videojuegos,Ropa,Hogar,Deportes,Juguetes,Celulares,Deportes,Salud,Salud,Celulares,Deportes,Celulares,Juguetes,Ferreteria,Celulares,Ropa,Animales,Juguetes,Animales,Ferreteria,Libros,Bebes,Joyeria,Hogar,Deportes,Videojuegos,Hogar,Ferreteria,Animales,Bebes,Juguetes,Electronicos,Ferreteria,Libros,Juguetes,Celulares,Joyeria,Ropa"
56a2e590-9b77-46c2-acc8-5efe82e339e1,169862,55,"Ferreteria,Libros,Electronicos,Ferreteria,Joyeria,Videojuegos,Ferreteria,Deportes,Celulares,Animales,Juguetes,Electronicos,Hogar,Deportes,Joyeria,Animales,Ferreteria,Celulares,Bebes,Electronicos,Animales,Joyeria,Videojuegos,Electronicos,Joyeria,Juguetes,Libros,Salud,Deportes,Electronicos,Celulares,Videojuegos,Ropa,Juguetes,Deportes,Animales,Ferreteria,Juguetes,Libros,Bebes,Electronicos,Ferreteria,Deportes,Celulares,Hogar,Videojuegos,Deportes,Ropa,Electronicos,Joyeria,Hogar,Joyeria,Libros,Videojuegos,Videojuegos"
1fb2bb2f-7c7b-47c5-a397-b16dd69f98db,55020,19,"Ropa,Libros,Joyeria,Juguetes,Electronicos,Salud,Libros,Videojuegos,Hogar,Ferreteria,Deportes,Joyeria,Celulares,Libros,Ropa,Celulares,Ropa,Deportes,Ropa"
44c10b84-4a95-490f-97a4-01c6d9155c4e,291123,73,"Videojuegos,Animales,Ferreteria,Hogar,Joyeria,Electronicos,Animales,Salud,Salud,Juguetes,Joyeria,Libros,Salud,Juguetes,Joyeria,Celulares,Electronicos,Ferreteria,Deportes,Ferreteria,Joyeria,Videojuegos,Celulares,Joyeria,Animales,Libros,Libros,Bebes,Libros,Libros,Bebes,Celulares,Ferreteria,Hogar,Hogar,Joyeria,Animales,Hogar,Ferreteria,Ferreteria,Bebes,Ferreteria,Joyeria,Ropa,Deportes,Animales,Salud,Videojuegos,Juguetes,Animales,Videojuegos,Libros,Celulares,Libros,Celulares,Bebes,Juguetes,Bebes,Bebes,Ropa,Deportes,Juguetes,Libros,Animales,Juguetes,Celulares,Celulares,Bebes,Deportes,Hogar,Animales,Ferreteria,Bebes"
aa1f2702-2bb4-473b-99fe-1b09d5a28028,302203,63,"Celulares,Salud,Deportes,Celulares,Hogar,Hogar,Salud,Celulares,Ferreteria,Salud,Ropa,Joyeria,Ropa,Electronicos,Ferreteria,Libros,Animales,Joyeria,Celulares,Ferreteria,Hogar,Deportes,Bebes,Ferreteria,Celulares,Ferreteria,Videojuegos,Joyeria,Juguetes,Celulares,Animales,Ferreteria,Joyeria,Salud,Joyeria,Electronicos,Ferreteria,Bebes,Salud,Hogar,Deportes,Hogar,Libros,Ferreteria,Ropa,Deportes,Salud,Libros,Ropa,Celulares,Celulares,Hogar,Animales,Joyeria,Celulares,Videojuegos,Bebes,Ropa,Deportes,Ropa,Videojuegos,Electronicos,Bebes"
06864ebf-e506-4f7c-b8dd-d3e3a6c66f3a,307311,95,"Deportes,Deportes,Ropa,Animales,Celulares,Libros,Videojuegos,Videojuegos,Juguetes,Ropa,Joyeria,Ropa,Hogar,Ferreteria,Celulares,Libros,Juguetes,Celulares,Electronicos,Libros,Ferreteria,Ropa,Bebes,Ferreteria,Ropa,Celulares,Salud,Ropa,Animales,Celulares,Videojuegos,Videojuegos,Electronicos,Bebes,Videojuegos,Animales,Libros,Juguetes,Electronicos,Electronicos,Joyeria,Hogar,Hogar,Juguetes,Celulares,Ferreteria,Juguetes,Bebes,Electronicos,Libros,Bebes,Ferreteria,Juguetes,Juguetes,Animales,Bebes,Ropa,Hogar,Videojuegos,Deportes,Ropa,Hogar,Salud,Libros,Libros,Salud,Hogar,Animales,Videojuegos,Salud,Ferreteria,Videojuegos,Ropa,Animales,Joyeria,Joyeria,Libros,Ferreteria,Animales,Deportes,Celulares,Videojuegos,Deportes,Celulares,Ropa,Ropa,Juguetes,Ferreteria,Celulares,Hogar,Juguetes,Celulares,Salud,Ropa,Hogar"
d93bcdc3-3918-41da-9dd7-166c06f73a5c,209468,83,"Ropa,Animales,Celulares,Juguetes,Ferreteria,Libros,Deportes,Ropa,Animales,Libros,Deportes,Salud,Celulares,Salud,Animales,Celulares,Libros,Ferreteria,Celulares,Bebes,Celulares,Celulares,Bebes,Deportes,Bebes,Joyeria,Celulares,Deportes,Videojuegos,Libros,Joyeria,Joyeria,Libros,Ferreteria,Videojuegos,Joyeria,Joyeria,Deportes,Videojuegos,Animales,Animales,Videojuegos,Animales,Ropa,Hogar,Juguetes,Libros,Ropa,Ropa,Libros,Animales,Juguetes,Salud,Videojuegos,Ferreteria,Electronicos,Deportes,Juguetes,Juguetes,Bebes,Ferreteria,Hogar,Celulares,Juguetes,Juguetes,Animales,Ropa,Celulares,Animales,Hogar,Ferreteria,Hogar,Ropa,Deportes,Animales,Ferreteria,Salud,Electronicos,Celulares,Celulares,Electronicos,Ropa,Electronicos"
fee806d6-619e-4771-b2ee-eb0329ee615b,101256,37,"Ropa,Salud,Juguetes,Animales,Animales,Electronicos,Juguetes,Electronicos,Joyeria,Ferreteria,Celulares,Salud,Salud,Juguetes,Animales,Libros,Deportes,Libros,Videojuegos,Hogar,Celulares,Ropa,Animales,Salud,Juguetes,Joyeria,Animales,Celulares,Ferreteria,Videojuegos,Deportes,Juguetes,Libros,Electronicos,Hogar,Ropa,Electronicos"
3e8414fb-2cf4-43e3-8852-afa3abbd0928,40951,24,"Deportes,Libros,Animales,Videojuegos,Hogar,Libros,Joyeria,Deportes,Hogar,Juguetes,Videojuegos,Juguetes,Libros,Animales,Bebes,Electronicos,Joyeria,Libros,Libros,Celulares,Animales,Videojuegos,Animales,Ropa"
a4104fe7-7bbc-49d4-a1c3-bfffc6ef4905,57250,16,"Joyeria,Joyeria,Animales,Deportes,Electronicos,Bebes,Ferreteria,Celulares,Celulares,Videojuegos,Libros,Hogar,Ropa,Animales,Animales,Deportes"
1e79ed67-8fc5-421c-88ca-df0296155126,133999,41,"Hogar,Hogar,Libros,Ferreteria,Videojuegos,Deportes,Celulares,Salud,Deportes,Hogar,Joyeria,Celulares,Ferreteria,Deportes,Joyeria,Joyeria,Videojuegos,Ferreteria,Joyeria,Videojuegos,Libros,Libros,Animales,Ropa,Bebes,Libros,Ropa,Ropa,Ferreteria,Bebes,Salud,Ropa,Libros,Ferreteria,Joyeria,Libros,Deportes,Videojuegos,Deportes,Electronicos,Deportes"
8d095d8b-7bdd-47d7-acda-bff337a8c35e,116728,32,"Animales,Celulares,Libros,Libros,Celulares,Electronicos,Joyeria,Ferreteria,Celulares,Ropa,Deportes,Ropa,Deportes,Ropa,Joyeria,Bebes,Videojuegos,Deportes,Bebes,Ferreteria,Ferreteria,Bebes,Joyeria,Ferreteria,Videojuegos,Salud,Hogar,Celulares,Joyeria,Juguetes,Salud,Ropa"
e32fd50d-9c23-4c4e-8794-bec8c64e2629,45932,18,"Celulares,Libros,Ropa,Deportes,Salud,Juguetes,Deportes,Bebes,Libros,Ropa,Deportes,Celulares,Hogar,Joyeria,Salud,Animales,Bebes,Animales"
b8e2a223-9928-43ab-a015-92b9c4628a78,373510,104,"Deportes,Electronicos,Juguetes,Celulares,Deportes,Ropa,Juguetes,Celulares,Juguetes,Deportes,Libros,Electronicos,Ropa,Salud,Juguetes,Ropa,Libros,Ropa,Animales,Videojuegos,Celulares,Juguetes,Animales,Electronicos,Ferreteria,Bebes,Electronicos,Animales,Juguetes,Deportes,Bebes,Ropa,Libros,Ferreteria,Hogar,Electronicos,Videojuegos,Ferreteria,Joyeria,Ropa,Libros,Libros,Salud,Libros,Salud,Salud,Videojuegos,Libros,Juguetes,Deportes,Deportes,Ferreteria,Ferreteria,Deportes,Juguetes,Celulares,Celulares,Deportes,Bebes,Juguetes,Joyeria,Juguetes,Joyeria,Ferreteria,Joyeria,Juguetes,Joyeria,Ropa,Juguetes,Videojuegos,Libros,Deportes,Ropa,Hogar,Ferreteria,Joyeria,Juguetes,Videojuegos,Bebes,Celulares,Videojuegos,Hogar,Deportes,Electronicos,Animales,Joyeria,Bebes,Juguetes,Libros,Celulares,Ropa,Libros,Ferreteria,Joyeria,Libros,Joyeria,Videojuegos,Animales,Salud,Ropa,Juguetes,Ferreteria,Videojuegos,Juguetes"
0f7c7f0d-c910-4c9e-93b8-42cc15ad00d8,160215,72,"Electronicos,Deportes,Hogar,Animales,Juguetes,Salud,Libros,Animales,Salud,Ropa,Hogar,Ferreteria,Celulares,Videojuegos,Animales,Ropa,Deportes,Celulares,Joyeria,Electronicos,Deportes,Joyeria,Ferreteria,Animales,Juguetes,Deportes,Hogar,Hogar,Ferreteria,Salud,Salud,Joyeria,Juguetes,Deportes,Animales,Ropa,Ferreteria,Videojuegos,Salud,Celulares,Deportes,Deportes,Hogar,Celulares,Ferreteria,Ferreteria,Libros,Ropa,Salud,Ropa,Ropa,Hogar,Animales,Bebes,Salud,Videojuegos,Celulares,Bebes,Deportes,Salud,Videojuegos,Deportes,Ropa,Ferreteria,Joyeria,Libros,Joyeria,Joyeria,Juguetes,Videojuegos,Ferreteria,Libros"
e7249bac-f67f-4f7e-81e8-7ba2999436d7,130546,62,"Juguetes,Joyeria,Celulares,Salud,Videojuegos,Videojuegos,Joyeria,Salud,Bebes,Deportes,Hogar,Joyeria,Ferreteria,Ropa,Juguetes,Juguetes,Ropa,Joyeria,Deportes,Ropa,Deportes,Deportes,Electronicos,Deportes,Ferreteria,Ropa,Libros,Electronicos,Joyeria,Animales,Ferreteria,Bebes,Animales,Libros,Libros,Animales,Joyeria,Celulares,Joyeria,Deportes,Animales,Electronicos,Ropa,Joyeria,Hogar,Libros,Ferreteria,Joyeria,Juguetes,Ferreteria,Bebes,Ferreteria,Ferreteria,Libros,Celulares,Videojuegos,Libros,Bebes,Juguetes,Hogar,Hogar,Ropa"
54c11690-5cea-4155-a2c2-d508d98a1822,141692,55,"Libros,Animales,Joyeria,Ferreteria,Animales,Ferreteria,Deportes,Libros,Joyeria,Ropa,Bebes,Ropa,Libros,Videojuegos,Ferreteria,Bebes,Joyeria,Libros,Joyeria,Deportes,Bebes,Deportes,Animales,Animales,Videojuegos,Celulares,Bebes,Bebes,Celulares,Salud,Animales,Deportes,Animales,Animales,Juguetes,Joyeria,Hogar,Juguetes,Salud,Celulares,Juguetes,Bebes,Electronicos,Videojuegos,Salud,Ferreteria,Bebes,Salud,Celulares,Bebes,Salud,Juguetes,Celulares,Ferreteria,Libros"
717b3b5e-4788-4e96-80ac-c8a7d2f422f7,210640,53,"Deportes,Electronicos,Libros,Deportes,Deportes,Ferreteria,Joyeria,Electronicos,Deportes,Juguetes,Ferreteria,Joyeria,Salud,Hogar,Joyeria,Deportes,Salud,Bebes,Deportes,Joyeria,Salud,Ferreteria,Juguetes,Joyeria,Deportes,Salud,Electronicos,Juguetes,Hogar,Videojuegos,Hogar,Hogar,Libros,Celulares,Hogar,Salud,Celulares,Celulares,Bebes,Electronicos,Deportes,Celulares,Deportes,Salud,Deportes,Salud,Libros,Ropa,Ferreteria,Celulares,Bebes,Juguetes,Deportes"
1a8e631a-e42c-490c-9b73-2ca32d39090f,65885,35,"Libros,Electronicos,Deportes,Joyeria,Celulares,Animales,Electronicos,Ropa,Celulares,Bebes,Bebes,Libros,Libros,Deportes,Ferreteria,Ferreteria,Ferreteria,Juguetes,Ropa,Videojuegos,Ropa,Libros,Salud,Ropa,Videojuegos,Salud,Ferreteria,Celulares,Deportes,Joyeria,Electronicos,Joyeria,Salud,Salud,Deportes"
21e9cdef-d980-456e-9a32-b8da51f3a913,93952,27,"Hogar,Animales,Libros,Celulares,Videojuegos,Deportes,Animales,Celulares,Libros,Videojuegos,Ropa,Celulares,Celulares,Ropa,Ropa,Salud,Juguetes,Celulares,Videojuegos,Deportes,Hogar,Ferreteria,Ropa,Libros,Salud,Libros,Ferreteria"
7a64085b-4c3c-45ea-b704-24113b90b34d,130815,33,"Celulares,Deportes,Libros,Celulares,Deportes,Celulares,Videojuegos,Deportes,Deportes,Celulares,Electronicos,Ropa,Bebes,Libros,Ropa,Animales,Bebes,Deportes,Ropa,Videojuegos,Bebes,Celulares,Bebes,Deportes,Salud,Juguetes,Libros,Salud,Hogar,Bebes,Ropa,Ferreteria,Bebes"
af50d844-0582-45a7-b745-ce68ebc0c83c,15036,4,"Videojuegos,Joyeria,Ropa,Salud"
22e3425f-171b-4b93-8ca5-2f3171150c07,135217,36,"Deportes,Deportes,Ferreteria,Juguetes,Animales,Electronicos,Ropa,Juguetes,Ropa,Ropa,Deportes,Ferreteria,Hogar,Ferreteria,Animales,Ferreteria,Bebes,Ropa,Electronicos,Electronicos,Joyeria,Salud,Juguetes,Electronicos,Bebes,Juguetes,Deportes,Electronicos,Joyeria,Animales,Bebes,Joyeria,Hogar,Deportes,Celulares,Celulares"
ca2afd2e-0b8a-475f-8ed9-f84e3cbd9dcf,45679,10,"Deportes,Bebes,Bebes,Juguetes,Bebes,Celulares,Libros,Deportes,Salud,Salud"
f522ab7e-959b-49f7-99dc-69c24f9a0700,226962,54,"Bebes,Celulares,Joyeria,Ferreteria,Ferreteria,Celulares,Ropa,Celulares,Joyeria,Celulares,Electronicos,Ropa,Joyeria,Deportes,Juguetes,Bebes,Salud,Deportes,Joyeria,Joyeria,Electronicos,Bebes,Videojuegos,Libros,Libros,Videojuegos,Juguetes,Electronicos,Bebes,Libros,Animales,Electronicos,Celulares,Electronicos,Juguetes,Celulares,Animales,Ferreteria,Joyeria,Animales,Celulares,Salud,Juguetes,Salud,Joyeria,Animales,Bebes,Celulares,Videojuegos,Videojuegos,Juguetes,Celulares,Hogar,Celulares"
433ece4a-21ba-4751-9e2a-ef9a9c38c05b,306185,103,"Joyeria,Celulares,Hogar,Libros,Salud,Salud,Hogar,Libros,Hogar,Salud,Libros,Deportes,Juguetes,Bebes,Juguetes,Juguetes,Joyeria,Bebes,Salud,Deportes,Joyeria,Celulares,Libros,Videojuegos,Joyeria,Joyeria,Videojuegos,Libros,Libros,Salud,Ropa,Deportes,Hogar,Deportes,Salud,Joyeria,Salud,Juguetes,Ropa,Electronicos,Deportes,Videojuegos,Electronicos,Juguetes,Hogar,Celulares,Ropa,Animales,Juguetes,Celulares,Ferreteria,Bebes,Juguetes,Celulares,Salud,Videojuegos,Ferreteria,Hogar,Salud,Ferreteria,Libros,Bebes,Bebes,Joyeria,Deportes,Hogar,Animales,Videojuegos,Ferreteria,Ropa,Bebes,Salud,Deportes,Ferreteria,Juguetes,Libros,Bebes,Deportes,Ferreteria,Libros,Salud,Juguetes,Celulares,Bebes,Ferreteria,Ropa,Videojuegos,Deportes,Juguetes,Hogar,Videojuegos,Libros,Ropa,Deportes,Videojuegos,Bebes,Ferreteria,Salud,Celulares,Ferreteria,Libros,Animales,Ropa"
0518ce75-1064-41d1-b5fd-4af18e2a7c56,319929,80,"Celulares,Electronicos,Bebes,Salud,Celulares,Ropa,Ferreteria,Bebes,Deportes,Celulares,Hogar,Libros,Ropa,Videojuegos,Ferreteria,Libros,Deportes,Juguetes,Ropa,Joyeria,Bebes,Ferreteria,Electronicos,Ropa,Libros,Salud,Celulares,Juguetes,Celulares,Salud,Celulares,Juguetes,Celulares,Ropa,Animales,Joyeria,Ropa,Deportes,Salud,Juguetes,Joyeria,Ropa,Electronicos,Ferreteria,Juguetes,Hogar,Videojuegos,Celulares,Libros,Juguetes,Ropa,Celulares,Ropa,Videojuegos,Ferreteria,Juguetes,Libros,Deportes,Salud,Joyeria,Deportes,Ropa,Animales,Animales,Libros,Salud,Ferreteria,Animales,Ropa,Bebes,Libros,Juguetes,Juguetes,Celulares,Ropa,Celulares,Bebes,Hogar,Videojuegos,Salud"
70740449-dcff-4cd2-b83e-f0c5e88b672d,99388,45,"Salud,Electronicos,Juguetes,Ropa,Deportes,Juguetes,Salud,Ropa,Electronicos,Ropa,Ropa,Bebes,Deportes,Ropa,Juguetes,Electronicos,Ferreteria,Ferreteria,Deportes,Ferreteria,Deportes,Bebes,Deportes,Libros,Salud,Bebes,Libros,Libros,Juguetes,Juguetes,Animales,Deportes,Hogar,Electronicos,Ropa,Salud,Hogar,Hogar,Joyeria,Celulares,Ropa,Salud,Celulares,Animales,Electronicos"
58654115-c86a-4f89-ba76-25f5d59c60c7,141865,60,"Joyeria,Libros,Hogar,Electronicos,Libros,Joyeria,Electronicos,Animales,Hogar,Hogar,Ferreteria,Deportes,Joyeria,Bebes,Joyeria,Electronicos,Salud,Bebes,Celulares,Electronicos,Salud,Animales,Hogar,Ferreteria,Animales,Juguetes,Ferreteria,Hogar,Salud,Videojuegos,Salud,Videojuegos,Libros,Ferreteria,Bebes,Ropa,Salud,Ropa,Salud,Celulares,Celulares,Celulares,Videojuegos,Bebes,Libros,Libros,Celulares,Celulares,Animales,Juguetes,Deportes,Animales,Ropa,Animales,Salud,Celulares,Ferreteria,Joyeria,Hogar,Bebes"
1f48e939-7a14-4e02-9812-3147531eafea,7078,5,"Joyeria,Joyeria,Libros,Deportes,Salud"
1258c767-4d8c-4c53-855b-85a9e99c580c,274354,102,"Animales,Animales,Celulares,Electronicos,Libros,Ropa,Juguetes,Ropa,Ropa,Bebes,Hogar,Salud,Joyeria,Ferreteria,Animales,Ferreteria,Animales,Ropa,Juguetes,Bebes,Joyeria,Juguetes,Salud,Bebes,Ropa,Electronicos,Bebes,Videojuegos,Ropa,Hogar,Electronicos,Ferreteria,Libros,Celulares,Bebes,Celulares,Celulares,Electronicos,Juguetes,Ferreteria,Electronicos,Salud,Deportes,Ferreteria,Hogar,Juguetes,Joyeria,Deportes,Deportes,Salud,Ropa,Joyeria,Electronicos,Ropa,Ferreteria,Videojuegos,Celulares,Animales,Ropa,Ropa,Animales,Ferreteria,Bebes,Salud,Joyeria,Electronicos,Ropa,Joyeria,Animales,Bebes,Salud,Videojuegos,Deportes,Bebes,Electronicos,Animales,Ferreteria,Ropa,Ropa,Videojuegos,Animales,Ropa,Videojuegos,Ropa,Videojuegos,Celulares,Celulares,Joyeria,Juguetes,Deportes,Ropa,Libros,Celulares,Electronicos,Bebes,Ferreteria,Hogar,Bebes,Libros,Juguetes,Deportes,Salud"
