ID_Prod,Precio,Categoria
30841b5a-2f1b-4ac2-a6c4-3c7597b46394,"$1,049 ",Celulares
95cc2cc3-4606-44f2-bbed-c5fce7d2f8aa,"$8,599 ",Celulares
decf8f32-93c1-4d26-951b-927f4fa25c1b,$186 ,Celulares
691bd273-eca7-428c-9c45-07a210fe3532,$215 ,Celulares
e066fc39-d39a-40e0-883a-2abb2ebe4e22,$129 ,Celulares
e5214c66-4df8-4017-92b7-e43e6606cf41,$325 ,Celulares
a0cb38f7-03f0-4842-ae2f-e16989460a04,$224 ,Celulares
c881ccd0-2050-4b28-829f-f4d7b01e2e7a,$49 ,Celulares
fec0d4c4-d923-4b68-bd6f-6521e0565265,$104 ,Celulares
d63b8dea-8bd8-415b-8c2f-3a1b3d4492f8,$149 ,Celulares
30cdda14-c74e-4c61-b9c7-25c1eb32f5c2,$72 ,Celulares
68078c43-9e2d-4cc2-b2d3-04dd5cbc6c0e,$749 ,Celulares
3786355f-26ba-45ba-87e6-ad94eee8dcbb,$749 ,Celulares
ec22b777-1483-442c-bd20-066947293e2b,$399 ,Celulares
ce314ee6-94a3-4e0b-a1d2-46586aa589b0,$329 ,Celulares
ab85855e-1976-4647-99db-452bd4540fda,$251 ,Celulares
7bea0113-3b71-4b2e-91da-2b9bddbef840,$251 ,Celulares
de9c45de-6001-495c-b7d2-ac156bae160f,$269 ,Celulares
68a9e450-9da9-4b8f-bd0e-b31da7525160,$242 ,Celulares
b8ec2674-7595-40e6-9940-c09badf9bba5,$279 ,Celulares
a1639732-485f-4b86-9006-96b6ade6e12f,$129 ,Celulares
7abf569f-07fc-4762-b498-0fb43255f151,$165 ,Celulares
974e501a-0e9a-4eb5-b908-0173a4f44327,$469 ,Celulares
e40b1a52-92de-466f-80c0-5e543922d2ae,$249 ,Celulares
b533cbe9-870c-4ff8-a171-4006b1013bac,$219 ,Celulares
081ec67a-ceb1-473d-9bfb-905b6552573f,$499 ,Celulares
30640659-db39-4a88-bd06-bd0b1836a7c9,$103 ,Celulares
8966cd37-20e7-477d-a7c4-51bcaeec8e33,"$5,049 ",Celulares
e26d7baa-3d68-42c7-a679-b30535906777,"$4,998 ",Celulares
83de7722-97f1-4e24-b164-1ae0f0c025aa,"$2,790 ",Celulares
8d94079c-e71d-4095-a8f5-92dfcdcdd7e6,$59 ,Celulares
9ca4cdfa-b534-4575-a3cd-beed5c097396,$219 ,Celulares
2d2926fa-5ca4-47ff-88a2-8dda021b731a,$430 ,Celulares
375ec479-7fa3-4f85-b772-3e8b07c176f4,$999 ,Celulares
77e84b44-8895-4ea2-8cff-37785812eb96,$419 ,Celulares
f1a7f663-2467-4201-a044-b25a7d3bc8f9,$123 ,Celulares
8286683c-0c0e-46ef-9b93-57649a4abf0e,$188 ,Celulares
14e8cf24-b74c-48cc-8178-e9d1704aa33e,$123 ,Celulares
0c99076f-8ebc-4418-b313-594b236ba3cd,$107 ,Celulares
23502936-e3b3-4f90-a922-4d56c70656dc,$299 ,Celulares
fd3bcf88-d97d-4d1c-b3a0-a04d217641e4,"$6,399 ",Celulares
6f162dd9-59a1-4c03-ab59-cf6c1fbb0eee,$399 ,Celulares
f81a0b92-3aa5-44f2-b7d0-8a28c5dd6904,"$10,999 ",Celulares
c076dfc2-43c1-496a-8446-240ca239b482,"$3,138 ",Celulares
687cb5f0-e6c3-4dd7-8587-e7037c63c616,"$3,138 ",Celulares
e61dc9e1-7390-4c65-a980-a6edf41acd0a,"$2,311 ",Celulares
be52a38c-28ff-42ea-ad54-0cb2823d031b,"$3,599 ",Celulares
4cf2a37f-431e-4fa7-b734-2904b47df0a0,"$8,299 ",Celulares
aca4b14a-5a12-461c-860f-ae436e4326b9,"$6,299 ",Celulares
ae547fbf-aacb-45e9-a1f3-19d7b894e027,"$5,999 ",Celulares
a07e27a4-feb1-4f67-8b2a-aa306f6fe354,$949 ,Celulares
47432d3d-fedb-4daa-87b6-2568358bf635,"$1,599 ",Celulares
10196764-4f60-4138-b55f-b7f30e5f59e4,$649 ,Celulares
1b744c3a-0989-4cac-8d33-a2f1df7b36f4,$329 ,Celulares
5a9c38b0-50be-4126-914e-c919694edd1d,"$1,599 ",Celulares
aad93142-6a14-48e8-9e70-c257edaeca09,$559 ,Celulares
72d4a9ae-a1e8-40d5-82ba-5c8ab4858877,$79 ,Celulares
11b2af7d-1da9-4ce3-9464-10260dec4440,$249 ,Celulares
f0d3f4c1-c99e-46c6-8ab0-91cf4b293c4f,$119 ,Celulares
aeecc7dc-4bd6-4650-9b47-9116298c5f88,$119 ,Celulares
218d18c2-c994-4762-81b9-aa6385f06905,$839 ,Celulares
496c6d04-dcfd-4257-a972-3e45f4d80615,$149 ,Celulares
9cf35ffa-41fe-44f0-aa3d-7b2a62d342b1,$299 ,Celulares
f3672a15-7ba0-4502-a3de-af4fa280270d,$489 ,Celulares
9480512c-48b5-426f-89c4-6d73b3f1e945,$45 ,Celulares
78b9a72f-c214-4e12-be15-638d7ae72d83,$65 ,Celulares
b23b9f72-1676-4274-a930-a318fb47fc8a,$55 ,Celulares
155fc0fb-7a5d-47d0-ad7f-7311e2eb0639,$59 ,Celulares
96812a50-0d56-4aa6-b9f1-6dfc195513ae,$96 ,Celulares
050ef902-357a-4e92-a9ee-e35b2aa1b3f1,$99 ,Celulares
1ddef9d0-bb08-4dec-b33a-f378b4954512,$99 ,Celulares
a7c4abfc-af2d-4667-8a56-d91145b60a8e,$107 ,Celulares
2ec67b20-1c70-4ff3-b809-b54f7326a0bb,$107 ,Celulares
9177c3fb-8257-48b8-89a0-07a5b0657fa4,$69 ,Celulares
addaa6f1-3068-431f-a9fa-4b657dc4e86e,$119 ,Celulares
e57ddbfb-0c3a-4383-8d06-6d8504d3c2d9,$75 ,Celulares
be6913a0-4f05-4207-bae4-e9be663d100d,$75 ,Celulares
ba5baab9-0fba-4f81-8132-ae225dd5d4b3,$79 ,Celulares
ed5a2dc6-1ab1-4948-a1d1-d9ba5fb30b39,$119 ,Celulares
9a6b5106-5010-46ab-abfb-363ae18606e6,$59 ,Celulares
1086f704-630b-42eb-9fe1-5981719f58d5,$144 ,Celulares
46b11643-3068-418f-9c7c-0eaa69e73de6,$129 ,Celulares
c2a73a0e-71ab-4dcd-b104-3de80fccf0bc,$109 ,Celulares
7dae121a-6e64-473c-89dc-cd0e5945f781,$99 ,Celulares
7cdb33e3-abe9-4713-aad3-d5dc50627cdb,$119 ,Celulares
bcd248bc-9350-4f39-afe7-ac4c4f9ce296,$149 ,Celulares
3ec9c78e-609d-435a-9466-83a3e9a195f2,$89 ,Celulares
e4de7521-dc2e-45a7-aff4-5a2f6f818f29,$149 ,Celulares
5c9a02eb-8235-41c9-9b64-48a5872141ce,$119 ,Celulares
c82d6e66-1469-4d82-a599-39d9901e2222,$109 ,Celulares
e1321e6d-0a6c-4b69-a7f0-2f3a4d896e99,$75 ,Celulares
9d59cc5f-de60-4669-834d-cfd63408f652,$109 ,Celulares
474a0b73-b4fc-42da-836d-e505c7be556b,$139 ,Celulares
902cf1d2-41b6-4f61-8f91-29c78cb2bfbd,$80 ,Celulares
a61bffcf-cd03-4882-a704-b9fe27ac3fc4,$79 ,Celulares
e85f3253-85e3-49ae-9d4a-dcd7c8183246,$79 ,Celulares
1c88d74f-eaa2-4add-9ab7-c2476fbb3def,$108 ,Celulares
b69a528b-6462-40a0-a614-936837168459,$149 ,Celulares
77b03f54-03be-4a72-aea5-eb5fbc28e71b,$129 ,Celulares
484f728a-58d6-4c2d-b90a-e655b87e8a39,$129 ,Celulares
6f6195a3-07ec-456b-9b67-0867f8a4be9a,$129 ,Celulares
6f619fdd-51a0-4939-ac22-184381f0196f,$169 ,Celulares
fe2bee1f-f606-4009-87a2-418ee5eaa023,$129 ,Celulares
18b9fb00-dbc4-4d65-aeb0-6ee73d518151,$170 ,Celulares
9bdd9f38-51ff-49e8-8dd9-881db949e94f,$172 ,Celulares
08b20aee-3511-4474-bc11-270fe3ea5e4b,$174 ,Celulares
4a614577-ee37-4b5d-86c9-5ed9d4e7240f,$174 ,Celulares
4d2b2e81-fad4-431c-a75b-7efcd129d75f,$149 ,Celulares
145e9b68-8eee-4107-a44c-13ad4abd458c,$159 ,Celulares
69373cfe-f8e5-4f6b-9f66-31ef94d7006a,$129 ,Celulares
39839917-be97-455b-b465-df65770a0c37,$239 ,Celulares
87f1d297-90b6-4b6b-b0e2-63e78eb6f169,$184 ,Celulares
dd852456-1c01-43a7-b015-531995822d8c,$184 ,Celulares
7e74a1fc-3509-4834-aa29-44abddb066dd,$184 ,Celulares
19306758-db83-4c1c-8e94-2caa271b7ce5,$99 ,Celulares
0191597e-6cfd-4a1e-b022-90886a505632,$95 ,Celulares
7df59dba-4c48-4390-b0d7-68ad7bb079df,$95 ,Celulares
075dd427-c8f8-4584-9670-7165f7e2d21c,$99 ,Celulares
ff6ef0a6-efff-4f9c-93ce-1899418ca374,$99 ,Celulares
9c6613bf-7142-485a-861d-3d4728b7a920,$160 ,Celulares
d7290369-69a0-4909-b552-8848139b6ee1,$194 ,Celulares
010a47d8-f6bb-4d03-a972-6418bf8c0218,$194 ,Celulares
da632f2c-f2ee-4f53-a26d-a9abef94eb4b,$194 ,Celulares
6ba87582-e654-4ee7-89da-3f8e5f48b92f,$194 ,Celulares
594817e0-65e5-4094-8dcd-bed1573ee632,$194 ,Celulares
5dc437e9-452f-469d-a793-2c68fab4570e,$194 ,Celulares
5354a1f1-478f-4073-97bc-d720759c1e17,$194 ,Celulares
c774d95d-b6d0-43ae-b95c-e58cc0eb7a37,$194 ,Celulares
3f485349-01ea-4225-9e96-1be4d565a8ea,$149 ,Celulares
cd0fd36e-8d7d-485c-ac96-f9fb86bf8cb3,$119 ,Celulares
63dd0bf1-db15-47e6-99cc-2e597c6885f6,$149 ,Celulares
4783511b-a99a-48f3-880f-7cac53e3d1bd,$149 ,Celulares
88118333-d908-4483-a86c-e784bf50ea10,$199 ,Celulares
564be7cf-5dd2-4a7a-936b-a7c845b371ce,$89 ,Celulares
17068e45-1639-4e17-9961-0eec9d3cb6cf,$129 ,Celulares
11ec2273-1977-4939-8755-409f62c7fc60,$129 ,Celulares
d28cc00e-1ca4-4ad3-866c-e5ab9b949e9a,$149 ,Celulares
98426610-253a-40c2-8291-a44cc259e83d,$199 ,Celulares
6249446e-07f3-4b97-840f-97a51e027af9,$129 ,Celulares
eb01553e-db0e-4d6c-863a-2f01371d11ca,$149 ,Celulares
357e3028-fc2d-40bc-9704-3d77e3a1f42b,$119 ,Celulares
2c7d701a-67d9-4dd3-b3f1-c8282bf4f2e0,$149 ,Celulares
3ce70951-abd2-4d2a-b166-8650fb89b215,$149 ,Celulares
dc8a5fa5-ca67-4efe-ba47-79f7ccb6b26e,$129 ,Celulares
e719e135-a31f-4fa3-a577-ac9fa1349fcd,$129 ,Celulares
60c161e1-ac10-4037-a4ab-f2d2c8984977,$149 ,Celulares
1c0cd816-7ef8-41f8-b826-ed331fa0ed1c,$129 ,Celulares
2ac273fa-3b6c-459d-9619-d404b9c43c75,$129 ,Celulares
fbeb3136-588f-41a7-a9b9-6ace7e4974b0,$147 ,Celulares
33a6a51b-1760-40f9-bfb5-bfb5ff2ad608,$129 ,Celulares
fc7240c9-05df-4374-9c73-3b72fe6d1177,$109 ,Celulares
3408dc05-0b22-4faf-9b61-ed17f2fa73f4,$129 ,Celulares
44f60275-7b67-4047-a69d-98d696834b81,$149 ,Celulares
076e106b-6f2a-4e8d-afc1-6b659109fc2f,$129 ,Celulares
a04bbb33-8461-47fb-b672-1fd3c4ca4ce1,$199 ,Celulares
a2a61493-c29b-46a7-b151-a551afd3f49f,$129 ,Celulares
2d9649d1-d189-424b-bc3b-2d8f9588e3bb,$129 ,Celulares
62777741-268b-4c7b-967a-506e62a369a1,$129 ,Celulares
68fc7417-919e-4875-a40e-476705a68f7c,$129 ,Celulares
fa3fb06f-22ca-468c-b507-be074654b2d0,$175 ,Celulares
058168cf-5960-423d-ac9a-e66ccf887932,$175 ,Celulares
d563beb9-d3f2-421b-8ea5-bd6403b0fae1,$215 ,Celulares
6ef9abd1-1760-43c4-9db6-8d7a56159c11,$940 ,Deportes
d66f8842-d020-4630-a5ef-4e10554275e5,"$13,995 ",Deportes
f1171920-e4e4-4667-83bb-fb4bea3d7f6a,"$1,899 ",Deportes
31821494-a702-4583-9e8e-5d7dc09b6e48,$499 ,Deportes
d2da9c40-8538-411e-a54b-d01c2ddcea42,$849 ,Deportes
036bebf4-e8db-49b6-93a0-09a2da803f49,$699 ,Deportes
d3ea5309-1894-44d7-a2b8-1d1f4b5e361d,"$1,250 ",Deportes
5f1dab43-1c8a-41bf-b9ef-766cb63ff9d6,$699 ,Deportes
9756cbb7-c657-4319-a7d3-85692e33345a,$449 ,Deportes
b2975958-7379-4485-abca-ec37fdd7ba19,"$5,889 ",Deportes
89ecf2e9-e10b-46ac-b5c3-c71161de7b0d,$499 ,Deportes
592ffe4d-28a0-4872-899d-342fe84eca02,$689 ,Deportes
be484c54-a5d0-4b06-a79e-7442b57f405e,$799 ,Deportes
ae58352c-41fb-419f-884d-506661a957d9,$499 ,Deportes
677016ca-d342-4943-8362-35063e232675,"$2,029 ",Deportes
4fc16fe5-9694-4385-8440-8f4da3f4471d,"$2,189 ",Deportes
9e3f72df-ddb1-47a4-95ff-0844d9af6d62,"$10,589 ",Deportes
d4fdf2cb-34ec-440b-b6f9-3233ec290370,"$2,499 ",Deportes
f2d88783-d9a2-4c37-ab03-418a4abb9056,$499 ,Deportes
0bcb5012-3faa-46bc-a6b3-4d1fb638cd58,$599 ,Deportes
f3988c68-db22-49c5-8fc1-6e0724e4e022,$989 ,Deportes
59b0f676-8cac-4997-84a6-2accf45a0374,"$3,790 ",Deportes
003a693d-35be-4e71-830e-608ed9a23e47,$559 ,Deportes
04a9820a-d30c-4961-8239-140ad9fb05bc,$999 ,Deportes
39607b77-0044-4254-aae3-4ea5bd70a071,"$4,099 ",Deportes
4e546de4-d2c2-470b-ae31-0ee31fa39794,$999 ,Deportes
2865c7e0-a2a8-4cd4-93fb-1bc19120b64d,$832 ,Deportes
10bd7ae0-6b6e-4fbd-8ca1-f7416c817c88,$319 ,Deportes
a745632c-9b86-4664-b827-4209ed4b3e67,$998 ,Deportes
f6f3c7d7-0652-4fa1-ae6c-b6a92ee3428b,$449 ,Deportes
1a3e2851-127c-4e46-ad80-6fefb7ff322c,$790 ,Deportes
b156b3e0-7d2d-4964-a78f-ff851dde4e8c,"$1,499 ",Deportes
4b50f72a-b8d4-4b2e-9a12-67c9c7ea74a0,$789 ,Deportes
eb8be20d-b258-4df9-9268-5bc95839f63b,$890 ,Deportes
8d9fd930-c468-49ce-baff-a771124775b9,"$5,999 ",Deportes
a53b82ec-8704-4f28-a5ea-eb097aedbc4b,$349 ,Deportes
09dd81c4-de4c-4d07-8a11-2e3193a119dd,"$2,290 ",Deportes
86cfe969-aae7-4c2c-94f5-c0c1c5fc55ed,"$3,299 ",Deportes
3f451249-89e9-404d-b03f-eafb1b0aaf83,"$2,880 ",Deportes
c20d528b-6f02-4a2b-8d93-f0f84b59c32d,"$2,849 ",Deportes
29068034-60be-448d-bccd-66ab5cafa23c,$889 ,Deportes
c926c1f4-99b3-4296-beba-a262203a55e9,$789 ,Deportes
4595c9a2-7d7e-4102-9fac-7016eab56a16,"$6,270 ",Deportes
196692ca-7f88-4a7f-844e-ca163705a701,$164 ,Deportes
80a11dd7-ef03-4b4e-ad3e-01b05a280684,$799 ,Deportes
8ef1ddac-eb27-40a2-9468-e3a26316a63e,"$2,619 ",Deportes
5e8db6ae-5482-4de8-8f6b-1fd76d3489d0,"$5,572 ",Deportes
cba3e371-81a4-49bb-9940-424b24fee350,$759 ,Deportes
d1779e69-8591-4f61-a036-e0e7969cdd37,"$1,999 ",Deportes
e8c6096d-d0b0-4bdc-855b-0e1ff2aea727,"$5,199 ",Deportes
4c897e99-f7f4-4783-bd99-e0ee4530e1a3,$649 ,Deportes
db0de386-9bf7-44c5-b31e-de12728acf11,$899 ,Deportes
364e892d-d965-4f4d-81ed-4c699f724b4e,$789 ,Deportes
06d9c885-533f-4fcb-87ed-b2a29b7b5fca,$219 ,Deportes
c3f44530-f533-406c-a767-6f3c58d377ac,"$4,499 ",Deportes
98bf4b6e-8eab-4e0b-81b2-3df8b80601fb,$349 ,Deportes
9a4a70e4-5365-404a-ae6f-48c25eff3650,$299 ,Deportes
a5a38aaf-b317-4976-a7ee-470c22d8f9bf,$799 ,Deportes
c470b414-1b58-4b9b-abda-732d887a174a,$287 ,Deportes
7eeccef3-7f4f-4502-ac5a-863c15028a56,$999 ,Deportes
2ea62265-a52d-4bda-b930-4e31ebdcc047,"$4,499 ",Deportes
96bc2c29-3f7d-4a70-95c6-853a2953e1fa,"$4,499 ",Deportes
87e5fcd5-cb3b-438c-8992-4b63893f97c9,$999 ,Deportes
84029590-1ab3-4d29-b100-10aa0634200c,$990 ,Deportes
f7fb7715-f09d-499a-b5cc-3d39fb1cdf15,$219 ,Deportes
9316f8be-1da0-4119-ab8c-301d2b2eda30,$699 ,Deportes
97a81255-eae1-45a4-bb8b-895c3c3bef40,$899 ,Deportes
6efb5391-3ac2-44cf-99a7-07587b8e7846,"$1,999 ",Deportes
c1f1105c-8ab3-4c44-b8be-a32e3525d436,$945 ,Deportes
835ff3c2-3221-4fd0-bb2f-f66db9782589,"$1,298 ",Deportes
6eb74294-58c5-4568-ad11-25a76dc5948f,$949 ,Deportes
94a74d98-8c06-4b37-9d12-c91de4c05770,"$1,200 ",Deportes
b8027b4b-6dfb-496f-96e3-ee588847e80f,$349 ,Deportes
0530f52e-ae20-4540-9503-ee3e9a375e9c,$899 ,Deportes
c7ea4b36-c431-4a88-898c-188b5d658c2d,$325 ,Deportes
feb10d23-35a5-468e-8183-3a69188af7f4,$879 ,Deportes
5d7cc62e-c915-4015-b61c-a8413a84c699,$199 ,Deportes
bfe7558e-b167-42ae-952c-3485203bc3b5,"$3,790 ",Deportes
1df5aa4c-59ed-4c15-ad4d-3a9e987d20b0,"$1,350 ",Deportes
19bd13fe-aab4-42e0-b48e-9fbf8f9d2ac2,$889 ,Deportes
70bf2567-7573-4967-a5ce-82181211963a,$999 ,Deportes
b7cd490d-1639-41a3-9e8c-8d4f20f11503,$959 ,Deportes
780e0e4b-034d-4acf-8fff-e93c58210ce7,"$3,629 ",Deportes
40c15b1c-9b7d-4358-8026-ff130326b83b,$989 ,Deportes
fe4f49a5-ca89-46f2-a5db-10ee623da29b,$799 ,Deportes
27e921bc-b681-4427-83d0-d9ca01d5c763,$989 ,Deportes
c3859f4c-bd1f-4b77-aa01-092f977c95ea,"$4,100 ",Deportes
8091a2eb-d260-43ce-98ad-232ddb3baf34,"$2,999 ",Deportes
ce82c862-871f-4890-8d07-c0f89b2ad044,"$1,689 ",Deportes
b6ef22a7-c9f5-45da-9dc0-153fd5780563,"$3,490 ",Deportes
957a2961-0201-47fe-9106-d601238fd6fc,"$1,669 ",Deportes
257effde-8940-4cea-a9ca-c9eeaa059a25,"$1,650 ",Deportes
0303d10c-cc22-4a63-85ab-67dd81c0c973,$99 ,Deportes
f5ad69c7-6a0c-40c9-bbd6-5d7a24c91f6d,$799 ,Deportes
574c3016-9597-465a-a458-93e3f09b4168,"$1,639 ",Deportes
37eabfda-0255-46c8-8a07-4d6c1aa4700f,$959 ,Deportes
cfdd3843-c0cb-46ad-ba1d-21097e765a94,$781 ,Deportes
4601c2d1-d2a6-475c-80a8-f29534a820cd,$999 ,Deportes
c08a7ee8-9b78-4c94-a5ea-2bc08f9b2010,$980 ,Deportes
7afa9195-7d74-477f-9022-ecf550100bfe,$999 ,Deportes
26673b1a-614f-4616-a336-558ce51bb668,$999 ,Deportes
6b0e8e38-ff1a-4741-a0f2-7c2e578c182b,$999 ,Deportes
9906f5c0-e5e4-48ac-999a-6f41d8c56b07,$999 ,Deportes
6ae98255-4ded-4241-8d8e-2365f1639a0b,$999 ,Deportes
fc30c0a3-94ee-48c8-a992-392914e10b7f,"$1,499 ",Deportes
6332a0d2-cc26-4cc3-9ca9-8105886c3340,"$2,999 ",Deportes
143d87ec-6be8-418a-9109-74830d30b666,$539 ,Deportes
f027d9f2-b520-41b3-a38e-0dab41f679b7,"$1,099 ",Deportes
e6ab1b5b-b418-4277-a13b-6782110c8f6b,$550 ,Deportes
dffa152a-2fa8-4bf4-92f1-a9d8c777c817,$890 ,Deportes
309711a7-d083-4464-9e76-7ca0cbfe3b76,$299 ,Deportes
85c99df4-19af-416a-8127-7f89a1168c70,$499 ,Deportes
15fb8c33-be57-4ac0-915a-ea1a206d56e5,"$2,850 ",Deportes
1faad44a-1710-4ae1-8d2c-bfec27d5c448,$905 ,Deportes
2f761536-55bf-4c5c-8d93-493436b9e197,"$1,385 ",Deportes
e323c4e6-9fa4-405d-ad2b-45511e1b5548,$559 ,Deportes
fa3fb09d-df01-4fc8-9267-d78a5f617ace,$899 ,Deportes
c0b73b97-8566-4cd6-8aff-b3c2513882bc,"$1,296 ",Deportes
7759b571-4eb9-423a-bc23-bb213958a8e7,$879 ,Deportes
55924de5-134b-4c5e-82a3-52dc8e20b1a8,$429 ,Deportes
725da95e-b849-4521-a1c9-d4429c82c5b3,"$2,699 ",Deportes
a1564b7c-159d-4dc2-939e-3244e0bcaf0b,$369 ,Deportes
3406214b-c124-4d14-a6c9-889028ceacdc,$409 ,Deportes
0ee21cf2-79fc-4098-8bc2-255c5cdceee1,"$1,299 ",Deportes
010c7437-75d4-4373-bb97-9ad45dcee99e,"$2,680 ",Deportes
aa2fe7d3-8004-4208-affd-d7f3d3e02f74,"$2,599 ",Deportes
9dc137bd-9c1f-47f1-8095-15fc88c7dfe3,"$2,599 ",Deportes
e6823bd3-20b1-4692-9f1f-b1ad4a0bb8bc,"$2,924 ",Deportes
7a28507e-d82d-4581-8323-53223a643efa,"$3,100 ",Deportes
dcf667ec-270b-4c61-8ddf-972d08f41e45,$499 ,Deportes
833658b1-15b1-43e8-b9b8-9bea08b722a0,$867 ,Deportes
15f1b455-bf6a-4104-a6cc-808e9b296639,"$1,349 ",Deportes
69cd1ed8-eec7-4de8-a539-cfae304e7353,$821 ,Deportes
b2b63936-cf2f-45bb-bf6e-92c00c9705b6,$599 ,Deportes
42a71167-21fe-4a7a-bfc7-9218a0a91cdb,$299 ,Deportes
fa920046-0b58-4c80-a260-0e8b5dfaaffa,$298 ,Deportes
6d4206ac-17fa-49a7-924d-e9f29fd2a3ba,$399 ,Deportes
b2680e04-7cfd-4e97-a17b-89564cbfb5a4,$799 ,Deportes
8640dba3-9643-4749-8569-b2649de46ac3,$399 ,Deportes
3746221d-7f9a-4ac1-b03f-6b40981c639f,$799 ,Deportes
b197540a-7df7-4fa6-b74f-cb10448de951,$599 ,Deportes
dad499de-051f-4805-b96b-ce0b1d82a722,"$2,399 ",Deportes
a3b33fde-d2c7-4f91-850f-7f0cd6ac4d90,"$1,599 ",Deportes
f41db1c3-981c-44cf-b664-d42937e3be8d,$789 ,Deportes
9032099d-fde4-4a77-ada0-3a2a92bd0928,$229 ,Deportes
31d44e1c-b430-4e26-827c-0484f23c2dc7,$279 ,Deportes
9dfdb481-af6f-44d1-9ed3-471aa9c9ecd5,$499 ,Deportes
e533eeb2-87ac-4c7e-802e-26f7a82ac89d,$220 ,Deportes
094847e2-6c81-4fda-a0ed-f5cf7eb1fc10,"$2,383 ",Deportes
b0caa41f-b219-4526-81ca-b7d64c0ccc5a,"$2,314 ",Deportes
d515bbc9-df89-49f9-871a-5bb108687a8f,"$2,299 ",Deportes
93808de7-c6c5-4fa4-98af-f746136c34d3,"$2,299 ",Deportes
39c4c476-6a4d-463e-8371-8a69bfd69bb0,$770 ,Deportes
d4167f98-283e-4dd1-b262-9ae975d6f58d,$749 ,Deportes
3afb0fd7-50fc-40cc-a5e7-8abac1ec219a,"$2,290 ",Deportes
3c6cf99e-ea73-4c45-aedd-b479683d3dc3,"$2,549 ",Deportes
c8caa1ea-12a4-4c48-b83b-4c643d282a94,$389 ,Deportes
85e4a13e-19b7-44bd-9ca2-783ace4c04b4,$310 ,Deportes
c4450ef0-29d6-40c5-b125-aac0da7111b6,"$2,999 ",Deportes
ea6b2fc7-ac05-40f6-9866-b3f69bb341a8,$199 ,Deportes
c2e1604d-9de1-4a29-b011-426226f4e14a,$599 ,Deportes
0db2045d-f2bb-4ae4-b4ee-ae05544f628e,$549 ,Deportes
a6c57795-00c6-4115-b7a4-2310ab095c02,$549 ,Deportes
9bf04c22-c8ac-4398-9ddc-c23c7b0f57c3,$359 ,Deportes
e3b41b08-233f-4199-9553-0b4e597fcc4c,"$1,069 ",Deportes
dbdca776-de9e-4944-af6d-5c6aeebdd8f6,"$1,069 ",Deportes
f95d5f3a-6443-4b94-8386-366f021956ba,$749 ,Deportes
c264281c-4ca1-45fc-ad9d-4bf277fdffb1,$589 ,Deportes
f77c058f-ed4f-4dd4-b914-093ed570aa17,$399 ,Deportes
64f68675-c4c0-4c9a-9125-41f4566bd4fb,$990 ,Deportes
8d3530c5-226d-4abf-a826-b3c36c1d17c4,$699 ,Deportes
5767da67-8b5a-47ae-92b0-6616ba25df0d,"$2,099 ",Deportes
034a2219-f169-4064-858e-6760873c801e,"$1,049 ",Deportes
b960abdc-b027-416a-82f1-32c8fc908517,$229 ,Deportes
ffa9caa3-5d91-4285-9673-2dcb4e20de9a,$699 ,Deportes
e3489e9e-745a-4597-ae6a-763ac83a6d4b,$899 ,Deportes
c64051bd-866b-4f2b-88be-60e5a4e4065a,"$2,099 ",Deportes
73cc7413-d791-4dfb-b6b4-b119e1266fae,$699 ,Deportes
2ac05af3-7a17-4276-a78a-d0c113758136,$699 ,Deportes
36e4adfc-b662-45bd-bac8-c245e11f23de,$410 ,Deportes
b5537fd3-c5a7-49de-845c-af25258ceb6d,$689 ,Deportes
2a722dd4-863b-4c59-835c-a6fb65ff9c8a,$729 ,Deportes
0f13368c-4bd7-45fa-9b25-1e96d1197a7c,"$2,069 ",Deportes
05669420-e1d7-4545-a735-ccdb49d3cbee,$539 ,Deportes
efb2b14c-38d8-471c-84d0-7ae3cbdf6d08,"$1,069 ",Deportes
f4cc3977-578b-414c-8a4f-3e1703ca7535,$700 ,Deportes
eac5a316-7b3c-4ac5-9489-6649e12426d7,$179 ,Deportes
ea481c09-eb12-44d7-956c-2516348d06cc,"$1,049 ",Deportes
2f0ab86a-bbb7-42da-8fee-017c34b3a91b,$999 ,Deportes
b127dc06-ce50-4297-8f81-8fe651a89f99,$999 ,Deportes
b7249d70-23e1-4e7e-8f48-3c118e04ba0f,$999 ,Deportes
44294cc6-f19f-4bc5-a343-8adb07903e63,$999 ,Deportes
28baa5d1-bb43-4ae5-a873-e023a295464e,$699 ,Deportes
550af94e-5fb1-4d2d-a150-195ce6da940e,$999 ,Deportes
93d45d23-548a-4892-aa53-07d347efe36a,$499 ,Deportes
1b38beb3-33b4-4d22-b936-818f86760b0a,$999 ,Deportes
f8625d33-7f3d-4605-866f-7f734c0e28e4,$999 ,Deportes
1f6cec03-a815-4458-b8ff-dfddbe8158c0,$699 ,Deportes
1084bee4-8874-4c61-90ad-0b4d575b1536,$999 ,Deportes
17637bdd-b031-47e5-b377-365f016bd1c5,$399 ,Deportes
bece56a3-c103-4db4-b82d-b2201943e363,$499 ,Deportes
c5504712-459b-4212-be2c-2fbec121bf3b,$990 ,Deportes
d86d7342-649e-491c-bba2-a496ecd2a710,$280 ,Deportes
a8fdee98-8918-49b1-b608-104d653bbeb3,$989 ,Deportes
ef497b9e-def0-402d-974e-946b4cdfbe0c,$989 ,Deportes
73a2379d-a8b4-4d6f-92b5-8a29444978be,$989 ,Deportes
c2a396fc-fe8e-4769-811d-cfdefa54fc7b,$980 ,Deportes
